AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-2070,Medical Records Specialists,broad,850,7.0,0.07,1,30.97,64420,0.4,22.14,23.76,28.39,33.42,49.25,46040,49430,59060,69520,102440,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-2072,Medical Records Specialists,detailed,1880,1.9,0.11,3,25.46,52950,0.4,15.14,19.06,23.51,29.25,36.88,31480,39650,48900,60840,76710,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-2072,Medical Records Specialists,detailed,150,3.2,0.22,1,35.71,74270,1.5,31.63,31.63,31.63,40.27,40.27,65790,65790,65790,83770,83770,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-2072,Medical Records Specialists,detailed,850,7.0,0.07,1,30.97,64420,0.4,22.14,23.76,28.39,33.42,49.25,46040,49430,59060,69520,102440,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-2080,"Opticians, Dispensing",broad,60,2.2,0.00,1,23.22,48290,0.9,18.80,20.64,23.97,24.69,28.27,39110,42940,49850,51350,58800,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-2080,"Opticians, Dispensing",broad,130,10.1,0.01,1,22.11,46000,1.3,17.10,18.34,20.35,27.08,29.61,35560,38150,42330,56330,61600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-2081,"Opticians, Dispensing",detailed,60,2.2,0.00,1,23.22,48290,0.9,18.80,20.64,23.97,24.69,28.27,39110,42940,49850,51350,58800,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-2081,"Opticians, Dispensing",detailed,130,10.1,0.01,1,22.11,46000,1.3,17.10,18.34,20.35,27.08,29.61,35560,38150,42330,56330,61600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-2090,Miscellaneous Health Technologists and Technicians,broad,1020,2.3,0.06,2,32.37,67330,1.2,18.00,22.35,29.89,38.09,51.90,37440,46500,62160,79220,107960,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-2090,Miscellaneous Health Technologists and Technicians,broad,1090,1.9,0.09,1,24.27,50470,1.2,18.14,18.67,22.81,26.98,34.98,37720,38840,47430,56120,72750,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-2091,Orthotists and Prosthetists,detailed,30,4.0,0.00,,28.14,58540,1.7,22.48,23.60,25.01,31.67,41.25,46760,49080,52010,65870,85800,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-2099,"Health Technologists and Technicians, All Other",detailed,980,2.5,0.06,2,32.65,67910,1.2,18.00,22.35,29.89,38.98,51.90,37440,46500,62160,81070,107960,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-2099,"Health Technologists and Technicians, All Other",detailed,1080,1.9,0.09,1,24.19,50320,1.2,18.14,18.67,22.81,26.98,32.27,37720,38840,47430,56120,67110,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,4540,0.9,0.27,14,31.23,64960,0.6,18.48,22.34,25.45,36.89,49.26,38440,46470,52940,76720,102460,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,190,1.8,0.28,6,32.70,68020,1.0,22.88,24.34,30.95,39.25,50.87,47600,50630,64370,81630,105810,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9000,Other Healthcare Practitioners and Technical Occupations,minor,5240,1.4,0.41,9,27.36,56900,0.9,18.06,21.63,25.42,29.71,37.81,37560,44990,52880,61810,78640,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9020,Health Information Technologists and Medical Registrars,broad,470,1.7,0.03,1,31.51,65540,0.6,19.65,22.19,28.81,38.81,47.93,40870,46150,59920,80730,99700,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-9020,Health Information Technologists and Medical Registrars,broad,40,5.1,0.06,1,38.34,79750,1.3,31.30,31.30,39.25,39.25,50.87,65100,65100,81630,81630,105810,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9020,Health Information Technologists and Medical Registrars,broad,340,17.4,0.03,1,33.50,69670,10.0,23.40,24.15,29.12,47.02,49.22,48670,50220,60560,97810,102390,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9021,Health Information Technologists and Medical Registrars,detailed,470,1.7,0.03,1,31.51,65540,0.6,19.65,22.19,28.81,38.81,47.93,40870,46150,59920,80730,99700,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-9021,Health Information Technologists and Medical Registrars,detailed,40,5.1,0.06,1,38.34,79750,1.3,31.30,31.30,39.25,39.25,50.87,65100,65100,81630,81630,105810,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9021,Health Information Technologists and Medical Registrars,detailed,340,17.4,0.03,1,33.50,69670,10.0,23.40,24.15,29.12,47.02,49.22,48670,50220,60560,97810,102390,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,4070,1.0,0.24,14,31.20,64900,0.6,18.33,22.37,25.30,35.93,50.00,38120,46530,52610,74730,104000,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,150,1.6,0.22,6,31.23,64960,1.4,22.43,24.34,29.72,38.16,45.97,46660,50630,61820,79380,95610,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9090,Miscellaneous Health Practitioners and Technical Workers,broad,4900,0.9,0.38,9,26.92,56000,0.2,17.98,21.43,25.06,29.49,36.56,37400,44570,52130,61340,76030,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9091,Athletic Trainers,detailed,2950,1.3,0.18,10,,57090,0.4,,,,,,38930,46410,51280,62540,81110,TRUE,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-9091,Athletic Trainers,detailed,70,5.9,0.10,5,,56440,4.4,,,,,,31180,47600,51350,62450,79540,TRUE,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9091,Athletic Trainers,detailed,3380,1.1,0.27,8,,53940,0.3,,,,,,36960,41430,49010,61460,73940,TRUE,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9092,Genetic Counselors,detailed,90,3.3,0.01,1,38.76,80610,0.6,24.28,36.51,40.06,41.77,46.53,50500,75940,83320,86890,96780,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9092,Genetic Counselors,detailed,110,0.9,0.01,,42.39,88160,0.7,34.93,35.68,41.91,47.99,51.73,72660,74210,87170,99820,107600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,1020,1.1,0.06,5,41.33,85970,1.2,14.95,21.21,34.16,57.18,77.44,31100,44110,71050,118930,161070,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,40,3.9,0.06,1,40.37,83980,1.1,25.18,32.15,40.98,51.05,51.21,52380,66870,85240,106190,106520,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,1410,1.1,0.11,2,28.14,58530,0.4,18.85,24.21,28.78,28.78,35.50,39200,50350,59850,59850,73840,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-0000,Healthcare Support Occupations,major,14070,1.2,0.84,12,20.33,42290,0.5,14.96,16.37,19.61,23.07,27.23,31130,34050,40790,47980,56640,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-0000,Healthcare Support Occupations,major,1340,2.0,1.95,5,23.53,48950,0.6,19.90,19.96,24.67,25.02,31.54,41400,41520,51310,52040,65600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-0000,Healthcare Support Occupations,major,7460,1.9,0.59,6,23.89,49700,0.8,15.50,18.15,21.58,31.56,32.57,32240,37760,44890,65640,67740,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,3330,1.6,0.20,2,19.77,41120,0.5,14.36,15.71,20.00,22.33,25.22,29870,32690,41590,46450,52450,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,460,1.0,0.66,3,,,,,,,,,,,,,,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-1100,"Home Health and Personal Care Aides; and Nursing Assistants, Orderlies, and Psychiatric Aides",minor,1840,6.8,0.14,2,,,,,,,,,,,,,,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-1120,Home Health and Personal Care Aides,broad,,,,,14.01,29140,3.7,13.05,13.21,14.14,14.14,14.65,27140,27490,29420,29420,30460,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-1120,Home Health and Personal Care Aides,detailed,,,,,14.01,29140,3.7,13.05,13.21,14.14,14.14,14.65,27140,27490,29420,29420,30460,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",broad,3310,1.7,0.20,2,19.81,41210,0.5,14.49,15.71,20.00,22.33,25.22,30130,32690,41590,46450,52450,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-1130,"Nursing Assistants, Orderlies, and Psychiatric Aides",broad,,,,,21.90,45560,1.6,19.96,19.96,19.99,25.02,25.02,41520,41520,41580,52040,52040,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-1131,Nursing Assistants,detailed,3040,1.7,0.18,2,19.88,41340,0.5,14.36,15.71,20.00,22.33,25.22,29870,32690,41590,46450,52450,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-1131,Nursing Assistants,detailed,,,,,22.49,46770,1.7,19.96,19.96,19.96,25.02,25.02,41520,41520,41520,52040,52040,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-1132,Orderlies,detailed,230,2.2,0.01,,19.72,41020,1.8,15.75,20.13,20.13,20.13,20.13,32750,41870,41870,41870,41870,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-1133,Psychiatric Aides,detailed,40,0.6,0.00,,15.36,31950,1.3,15.17,15.17,15.17,15.17,17.21,31560,31560,31560,31560,35800,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-2000,Occupational Therapy and Physical Therapist Assistants and Aides,minor,290,1.4,0.02,1,22.62,47040,0.7,12.30,15.56,21.36,28.47,35.20,25580,32360,44430,59220,73210,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-2020,Physical Therapist Assistants and Aides,broad,270,1.3,0.02,1,22.09,45940,0.7,12.30,15.56,19.82,28.12,33.78,25580,32360,41220,58480,70260,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-2021,Physical Therapist Assistants,detailed,90,2.9,0.01,1,30.64,63720,1.1,24.29,26.75,29.24,35.47,37.89,50530,55650,60820,73780,78810,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-2022,Physical Therapist Aides,detailed,180,1.5,0.01,,17.73,36870,0.7,12.30,12.30,15.56,19.82,24.80,25580,25580,32360,41220,51580,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9000,Other Healthcare Support Occupations,minor,10450,1.5,0.62,12,20.45,42530,0.6,15.06,16.64,19.33,23.07,28.00,31320,34600,40200,47980,58250,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-9000,Other Healthcare Support Occupations,minor,870,3.0,1.27,3,24.48,50910,0.7,19.90,20.65,24.67,25.35,31.54,41400,42960,51310,52730,65600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9000,Other Healthcare Support Occupations,minor,5590,1.1,0.44,4,22.01,45770,0.3,15.55,18.14,20.08,25.05,31.01,32350,37740,41760,52110,64500,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9010,Massage Therapists,broad,40,5.5,0.00,,27.31,56810,4.3,9.89,25.30,26.20,31.74,40.70,20580,52630,54500,66010,84660,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9011,Massage Therapists,detailed,40,5.5,0.00,,27.31,56810,4.3,9.89,25.30,26.20,31.74,40.70,20580,52630,54500,66010,84660,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9090,Miscellaneous Healthcare Support Occupations,broad,10410,1.6,0.62,12,20.42,42480,0.6,15.06,16.64,19.29,23.05,28.00,31320,34600,40130,47930,58250,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-9090,Miscellaneous Healthcare Support Occupations,broad,870,3.0,1.27,3,24.47,50900,0.7,19.90,20.65,24.67,25.35,31.54,41400,42960,51310,52730,65600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9090,Miscellaneous Healthcare Support Occupations,broad,5580,1.1,0.44,4,21.97,45710,0.3,15.55,18.14,20.08,25.05,30.95,32350,37740,41760,52110,64380,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9091,Dental Assistants,detailed,1620,1.3,0.10,3,20.21,42040,0.4,15.09,16.88,19.33,22.98,26.17,31390,35110,40200,47790,54430,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-9091,Dental Assistants,detailed,50,6.9,0.07,2,26.06,54210,1.9,20.83,25.35,25.35,25.35,32.07,43320,52730,52730,52730,66710,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9091,Dental Assistants,detailed,1000,5.0,0.08,1,22.42,46630,0.8,17.20,18.31,20.01,25.57,32.11,35780,38090,41610,53190,66790,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9092,Medical Assistants,detailed,5290,2.1,0.32,9,20.69,43030,0.5,15.22,17.14,19.61,23.01,28.38,31660,35640,40790,47860,59020,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-9092,Medical Assistants,detailed,470,4.0,0.69,1,24.85,51690,1.2,19.90,24.67,24.67,24.67,31.54,41400,51310,51310,51310,65600,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9092,Medical Assistants,detailed,2110,1.8,0.17,3,22.00,45760,0.4,17.25,18.25,20.79,25.61,29.66,35880,37960,43230,53280,61680,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9093,Medical Equipment Preparers,detailed,370,1.6,0.02,1,20.24,42110,0.9,14.24,18.25,20.09,22.86,25.16,29620,37960,41790,47540,52340,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9093,Medical Equipment Preparers,detailed,250,1.5,0.02,1,22.20,46170,0.9,14.20,15.26,20.68,30.37,33.02,29530,31740,43020,63170,68670,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9094,Medical Transcriptionists,detailed,100,3.8,0.01,1,19.69,40940,0.7,12.13,15.40,19.75,24.00,26.52,25230,32030,41090,49910,55170,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9094,Medical Transcriptionists,detailed,50,5.6,0.00,,19.01,39540,1.2,14.30,14.30,16.92,23.71,26.90,29750,29750,35200,49320,55940,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9095,Pharmacy Aides,detailed,40,4.1,0.00,,18.27,38000,2.3,14.00,15.07,15.93,21.64,24.34,29110,31350,33130,45010,50620,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1440,0.5,0.09,2,20.07,41750,0.8,15.14,15.68,19.34,24.21,25.32,31480,32600,40220,50360,52660,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,60,6.1,0.09,1,20.41,42450,1.3,15.20,18.22,19.76,24.76,24.76,31620,37900,41110,51510,51510,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,1470,0.3,0.12,1,22.63,47070,0.2,15.54,17.64,21.19,25.72,30.75,32330,36690,44080,53500,63950,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9097,Phlebotomists,detailed,320,2.3,0.02,1,20.48,42610,0.7,14.67,15.26,17.82,20.71,25.64,30520,31740,37070,43070,53320,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9097,Phlebotomists,detailed,90,1.8,0.01,,19.90,41390,0.3,16.33,17.54,18.46,20.59,30.15,33960,36470,38400,42830,62720,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,31-9099,"Healthcare Support Workers, All Other",detailed,1230,2.9,0.07,2,20.13,41880,1.3,13.87,15.18,17.18,23.91,31.47,28850,31560,35740,49740,65460,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,31-9099,"Healthcare Support Workers, All Other",detailed,610,4.3,0.05,1,20.16,41940,1.2,13.67,16.92,18.20,20.71,27.70,28430,35200,37860,43070,57610,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",2,33-0000,Protective Service Occupations,major,21200,0.4,1.26,34,26.86,55880,0.5,14.38,17.70,24.50,34.57,42.06,29910,36810,50950,71900,87490,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",3,33-0000,Protective Service Occupations,major,790,0.6,1.14,11,23.57,49020,0.5,17.19,17.56,22.80,25.81,32.61,35750,36530,47410,53690,67830,,
99,U.S.,1,US,611300,"Colleges, Universities, and Professional Schools","4-digit, ownership",5,33-0000,Protective Service Occupations,major,21830,0.5,1.71,14,22.55,46900,0.4,13.71,16.15,20.83,27.84,33.72,28520,33600,43330,57910,70130,,
